0,69006,3.793.178.462,2.418.502.909,0.77037364,72895,0.697453002,1.086.857
0,68520,373.235.638,2.370.415.232,0.772430874,70759,0.712858926,1.049.093
0,52731,3.099.772.864,2.197.253.525,0.70536589,54438,0.695879962,894.48
0,50570,3.113.447.951,2.083.178.983,0.74318078,51743,0.720863268,873.777
0,75825,3.912.043.013,2.485.002.712,0.772332349,77437,0.745370006,1.081.339
0,42637,2.934.295.802,1.894.321.576,0.763692969,44052,0.725119048,814.182
0,76984,4.250.481.856,2.339.734.424,0.834859339,78641,0.758754595,1.091.754
0,47851,3.231.525.189,1.916.109.615,0.805244577,49187,0.773237024,860.402
0,51220,3.286.476.055,2.025.088.754,0.787598712,52903,0.692470967,896.728
0,53890,3.310.863.197,2.165.794.558,0.756366569,57109,0.704444444,957.132
0,58650,3.463.389.582,2.196.843.649,0.773083296,62380,0.660287081,991.612
0,98935,3.875.169.377,3.268.987.235,0.537014933,100747,0.740420596,1176.6
0,77587,3.968.075.663,2.519.449.198,0.772569894,79970,0.703864647,1.100.836
0,180898,8.439.566.534,3.231.905.688,0.923770364,221396,0.454188929,2.253.557
0,71266,390.707.154,2.356.868.033,0.797566261,73002,0.66062887,1.034.183
0,39457,2.675.569.406,1.887.651.659,0.708695988,40472,0.697576154,755.822
0,35237,2.675.537.786,1.735.251.032,0.761162183,37418,0.706832223,750.909
0,49059,3.018.003.982,2.104.672.152,0.716709132,50835,0.698607314,867.582
0,53896,3.190.720.226,2.176.957.013,0.731093185,55392,0.745944749,889.626
0,56469,325.341.425,2.251.150.238,0.721960082,58697,0.685736144,933.896
0,85156,4.222.791.325,2.602.106.227,0.7875856,87057,0.702560887,1.140.684
0,67044,3.612.553.722,2.382.264.457,0.751756706,68626,0.756943504,989.016
0,52243,3.314.511.469,2.067.595.988,0.781583108,55774,0.714434188,934.547
0,38968,2.694.020.207,1.857.275.682,0.724374455,40147,0.737583283,769.242
0,79661,3.600.734.473,2.827.390.316,0.619209281,81032,0.779156886,1.045.658
0,59282,3.292.425.655,2.337.746.492,0.704163616,60580,0.725925745,920.573
0,48177,305.784.503,2.024.661.938,0.74939737,49877,0.677642591,860.548
0,74904,3.428.963.104,2.801.155.681,0.57676457,75898,0.731741628,1.012.365
0,81581,4.242.783.146,2.455.074.738,0.81557794,83143,0.762382252,1.114.736
0,57820,3.761.911.744,1.997.971.077,0.847305856,59968,0.714780201,978.85
0,57808,3.099.716.571,2.413.665.105,0.627430162,58954,0.710346522,911.857
0,55306,3.531.546.092,204.126.836,0.816029801,57396,0.743990207,973.259
0,59459,3.471.551.548,222.109.478,0.768542385,61585,0.709619286,966.329
0,44247,3.197.903.082,1.786.479.431,0.829409642,45872,0.677637221,842.121
0,48945,2.693.704.112,2.391.621.656,0.460121209,51456,0.711244478,872.289
0,68864,3.436.762.094,2.619.884.386,0.64720992,71726,0.698347024,1.035.022
0,82826,3.967.059.122,2.697.628.551,0.733205484,84981,0.745434745,1.115.811
0,65396,3.315.384.446,2.532.429.662,0.645403364,66783,0.764829716,975.425
0,81572,393.716.176,2.658.146.124,0.737687128,84964,0.698270844,1.187.338
0,44367,3.225.040.186,1.767.089.727,0.836525515,46531,0.732999603,883.973
0,51448,328.289.568,2.021.603.698,0.787903331,52772,0.704805743,877.799
0,50545,2.868.713.324,2.271.597.173,0.610712677,51771,0.835454545,847.664
0,94063,4.481.210.966,276.607.844,0.786758156,99085,0.70929382,1.259.451
0,84129,4.130.345.598,2.616.430.865,0.773771049,86242,0.713834797,1.144.973
0,79735,4.109.979.193,2.502.207.874,0.793313932,83306,0.749044143,1154.54
0,90176,390.207.341,2.947.622.385,0.65526509,91793,0.762549046,1.136.669
0,61492,3.564.260.216,224.163.105,0.777470812,65298,0.690843725,1.013.202
0,79532,3.675.260.058,2.772.241.619,0.656532102,81603,0.735114151,1.075.271
0,69302,3.549.636.669,2.544.527.709,0.697235919,71843,0.701153379,1051.02
0,52266,3.204.425.614,2.138.574.996,0.744715834,54116,0.684289081,923.19
0,51180,2.886.310.651,2.266.304.906,0.619253764,52396,0.737442725,855.997
0,55787,3.337.034.529,2.269.512.079,0.733120775,59520,0.688592377,977.425
0,96064,4.112.070.534,3.032.324.524,0.675434094,99609,0.731331126,1.223.904
0,54316,3.518.052.608,1.984.175.196,0.825776045,55960,0.655895281,930.627
0,70941,3.260.111.541,2.781.026.598,0.521834977,72330,0.76010929,993.05
0,55770,2.935.806.697,2.434.806.344,0.558731929,57633,0.740165631,900.109
0,47478,2.998.185.828,2.052.960.945,0.72879271,48900,0.720914695,861.179
0,88197,4.732.866.901,2.387.384.529,0.863454506,90297,0.658456829,1193.28
0,74728,355.310.549,2.707.408.973,0.647596035,76287,0.766676926,1.048.675
0,70788,3.626.507.703,2.494.037.249,0.725972018,71954,0.7461579,1.003.769
0,48894,3.180.989.115,1.974.955.028,0.783919938,50468,0.663815575,875.174
0,52051,3.137.032.602,2.136.317.375,0.732283957,53550,0.695051277,893.451
0,53270,3.361.488.879,2.043.070.754,0.794099752,55288,0.693692051,922.011
0,57227,35.443.108,2.075.949.862,0.810518333,59307,0.649981827,953.496
0,97026,4.559.715.909,2.730.538.098,0.800869044,99561,0.671204732,1.212.667
0,58495,3.687.395.425,2.057.578.712,0.829838749,61496,0.630103195,998.437
0,53758,3.595.316.125,1.934.008.772,0.842992995,57197,0.710295439,965.068
0,110616,4.611.445.532,306.899.065,0.74638361,112150,0.752397666,1.252.875
0,49175,2.814.314.214,2.244.858.963,0.603110639,50672,0.727613045,845.128
0,53698,3.482.232.313,1.977.528.973,0.823103652,56089,0.731341251,938.705
0,73125,408.940.773,2.312.190.014,0.824810334,75540,0.656512605,1.096.751
0,50445,3.083.589.121,2.088.552.452,0.735695738,51555,0.723225806,851.632
0,46742,3.035.552.029,1.994.459.327,0.753861393,48077,0.70526284,847.792
0,69317,3.933.989.966,228.722.883,0.813616588,72170,0.661674303,1.066.388
0,75314,3.926.515.582,2.460.756.721,0.779258691,77118,0.704712179,1.073.768
0,54428,3.391.147.492,2.066.458.262,0.792887194,56175,0.723391813,922.878
0,39509,2.862.315.627,1.804.373.603,0.776279027,41446,0.722972478,790.531
0,66568,3.422.503.611,2.495.505,0.684358117,68078,0.759917351,993.455
0,45264,2.905.883.604,2.033.191.422,0.714455428,48142,0.656913967,879.832
0,57980,336.312.888,2.226.097.658,0.74958095,59311,0.777295152,925.795
0,75114,368.730.119,2.624.744.722,0.702348195,77454,0.740915368,1.051.266
0,78991,3.626.408.695,2.790.908.401,0.638518237,80355,0.708897225,1.071.385
0,76253,3.642.255.696,2.695.167.915,0.672637467,78443,0.724287614,1.070.053
0,83229,423.844.374,253.809.071,0.800879085,86345,0.653494033,1.153.434
0,45962,2.511.333.844,2.353.680.757,0.348729642,47173,0.742280362,810.195
0,57766,344.737.416,2.151.097.845,0.78143908,59834,0.737582676,950.721
0,39669,252.748.198,2.022.643.597,0.599652719,41860,0.663039663,791.464
0,41050,316.841.636,1.673.283.344,0.849173815,42965,0.641185842,846.833
0,47771,3.115.249.871,197.090.849,0.774425873,49237,0.683409393,857.776
0,53389,301.845.898,2.285.166.995,0.653340582,55158,0.715746997,906.666
0,73319,3.923.626.656,2.391.884.853,0.792700937,75653,0.709568466,1.075.279
0,91831,4.633.578.718,2.579.511.277,0.830713904,95560,0.710370382,1.252.762
0,71452,3.979.614.266,2.397.987.804,0.798067621,73864,0.751833496,1.101.502
0,59970,3.530.016.249,2.196.829.418,0.782756248,61834,0.755822747,978.631
0,51683,3.252.398.678,2.089.148.245,0.766419171,54510,0.728442565,928.217
0,41283,2.681.253.606,1.996.354.013,0.667555617,42505,0.732383622,798.515
0,92735,436.985.567,2.715.787.847,0.783428223,94693,0.704122154,1.183.447
0,44627,2.972.593.228,1.947.602.777,0.755467225,46921,0.67518458,848.487
0,84260,4.113.973.639,2.629.740.989,0.769022556,85978,0.686782733,1.157.001
0,59076,3.504.871.954,2.166.793.239,0.786002573,61643,0.645498252,988.273
0,58741,3.454.854.484,2.223.818.455,0.765295307,60701,0.714819412,948.233
0,68627,4.118.885.236,2.168.939.999,0.850122963,70932,0.738242255,1.097.292
0,51941,3.492.261.695,1.918.173.343,0.835648938,53893,0.708995359,912.259
0,77161,3.942.783.917,25.321.136,0.766524847,82746,0.671900035,1.127.409
0,85105,3.822.899.916,2.887.584.072,0.655334662,88056,0.776944987,1.139.446
0,52508,2.976.969.009,2.262.519.485,0.649914023,53588,0.756163594,862.778
0,39941,2.518.477.358,2.084.681.478,0.561090145,41594,0.70757157,777.663
0,48693,3.065.739.068,2.042.806.212,0.745653394,50298,0.740127679,848.422
0,87858,441.224.088,2.556.622.254,0.815015963,90905,0.708726586,1.176.287
0,67718,3.739.240.984,2.332.332.051,0.781628075,71102,0.736994471,1.024.993
0,63968,3.330.124.213,2.478.885.463,0.66775371,65403,0.756999834,953.445
0,43461,3.337.059.198,1.693.095.334,0.861733321,45669,0.677934111,867.446
0,81546,3.813.486.543,2.738.100.991,0.696038327,82807,0.711719732,1.057.448
0,43563,2.965.221.609,1.881.957.136,0.772777753,45174,0.696283865,817.41
0,36145,2.807.576.527,1.665.935.504,0.804928834,37401,0.812265444,747.161
0,57741,3.164.840.294,2.342.836.291,0.672309707,58976,0.712711069,906.829
0,69024,3.728.219.867,2.376.598.183,0.770481865,70649,0.721042955,1.015.771
0,78982,4.211.618.485,2.416.404.129,0.819032478,81442,0.753436549,1.102.423
0,78240,4.019.300.875,2.498.313.709,0.783351347,79677,0.757992637,1.059.644
0,87036,3.849.699.031,2.894.539.006,0.659291894,88336,0.727896163,1094.59
0,37569,2.324.278.475,2.081.520.065,0.44495009,38874,0.794371379,734.102
0,79748,4.419.342.925,2.317.175.312,0.851517765,81718,0.738448432,1.120.963
0,44156,3.077.069.822,1.860.924.236,0.796399015,45285,0.633605969,820.714
0,87302,3.929.101.168,2.841.790.677,0.690568105,89605,0.73824584,1122.16
0,69312,3.738.031.053,2.371.945.766,0.77288661,70719,0.706155633,1.001.236
0,86545,3.501.278.744,3.157.195.205,0.432307345,87512,0.785886818,1.070.062
0,59729,3.370.434.753,2.318.092.351,0.725926293,62511,0.683711081,966.438
0,59822,3.365.840.696,2.279.495.391,0.735758503,60648,0.700286801,916.044
0,63452,3.348.459.883,2.432.364.806,0.687258427,64925,0.735317295,945.523
0,61996,3.337.476.396,243.540.245,0.683752754,63641,0.673137894,958.627
0,74763,391.227.169,2.455.420.203,0.778519786,77508,0.686113099,1.063.377
0,73193,401.072.302,2.358.289.934,0.808863683,75563,0.740115679,1.050.909
0,66508,3.449.045.201,2.490.897.821,0.691685086,69240,0.703014672,1.001.714
0,74849,3.799.250.258,2.526.171.178,0.746920746,76154,0.735392657,1.040.788
0,38585,2.744.450.783,1.809.575.592,0.751829118,39926,0.696593309,762.439
0,61377,3.397.334.965,2.340.242.375,0.724907214,64027,0.705612526,975.553
0,39547,2.594.226.253,1.984.655.312,0.643997206,40765,0.733384022,763.979
0,49998,3.017.807.071,212.326.943,0.710615819,50857,0.779294866,834.328
0,49063,2.947.482.868,217.913.109,0.673354968,50732,0.658811365,869.795
0,46961,3.437.885.277,1.771.367.946,0.857040355,48476,0.61463255,891.528
0,57271,3.726.991.236,1.969.761.351,0.848925537,58786,0.769151222,949.936
0,58909,3.473.439.411,2.181.227.905,0.778234722,60379,0.704257176,944.879
0,51336,3.218.844.382,2.061.461.473,0.768012151,53944,0.742600897,898.546
0,62422,3.245.569.613,247.707.867,0.646140518,64021,0.716062129,947.541
0,48447,3.310.510.122,1.899.172.045,0.819079815,49996,0.625615,883.044
0,64364,3.766.624.701,2.216.551.009,0.808518015,67510,0.654744466,1.057.897
0,72915,4.147.180.727,2.295.557.698,0.832834246,76912,0.679771405,1.131.096
0,49414,290.458.237,2.194.182.435,0.65523977,51029,0.711033729,869.188
0,45723,2.911.972.864,2.030.202.207,0.716885111,48658,0.648829289,875.764
0,64988,3.713.536.275,2.269.099.341,0.79160385,67847,0.67011755,1.048.186
0,56709,293.408.498,2.477.165.958,0.535914821,58143,0.778285573,904.508
0,93559,4.386.343.535,2.755.829.735,0.777991385,95750,0.687069934,1.198.259
0,81916,398.326.553,2.654.181.085,0.74565434,85615,0.663072689,1.113.144
0,79274,4.069.762.258,2.552.178.271,0.778932753,81976,0.708385459,1.110.378
0,88724,4.464.304.557,2.603.787.541,0.812295614,92630,0.656529107,1.216.535
0,65469,3.744.662.312,2.275.389.974,0.794215984,68018,0.714438491,1.020.029
0,75799,3.409.827.093,28.915.047,0.530009681,79230,0.741100324,1.065.191
0,76741,3.839.821.631,2.581.339.883,0.740319531,79198,0.745202952,1056.74
0,54219,3.442.908.319,2.044.966.891,0.804490914,56526,0.688495238,931.43
0,52693,2.835.042.387,2.421.139.544,0.520265279,54860,0.737749216,895.745
0,84539,4.415.288.902,2.483.743.168,0.826775225,87728,0.687577266,1.169.983
0,34559,2.645.151.675,1.689.830.565,0.769339036,36516,0.664187423,750.365
0,49715,3.023.473.906,2.133.645.111,0.708517498,52250,0.650107229,877.43
0,39716,2.430.382.802,2.101.140.569,0.502579995,40598,0.779432833,737.468
0,46845,2.649.672.544,225.842.499,0.52298617,47739,0.759090614,799.991
0,52547,3.583.657.191,1.892.067.438,0.849262336,54649,0.703402763,929.471
0,41593,3.106.748.925,1.783.232.873,0.818864551,44753,0.572669696,870.063
0,44460,294.624.132,1.975.565.774,0.741875489,47486,0.647425443,849.225
0,51145,3.173.482.375,2.110.255.917,0.746874181,53531,0.710051367,895.04
0,43345,3.238.592.139,1.751.857.446,0.841066464,46785,0.649275753,877.02
0,53987,3.313.506.586,2.131.674.456,0.765589944,56076,0.673221768,931.117
0,59514,3.686.379.093,2.091.269.246,0.823513752,61469,0.755157975,968.36
0,85739,3.803.703.785,2.882.561.589,0.652451831,87052,0.762151543,1.094.576
0,56096,3.133.863.101,2.322.824.399,0.671282476,58701,0.711769781,929.115
0,46120,3.000.971.584,2.012.063.136,0.741936124,49996,0.628971988,907.025
0,57676,3.339.700.499,2.222.744.566,0.746351424,58991,0.688668657,926.255
0,62064,3.523.686.704,2.278.641.444,0.762774955,64811,0.650566038,1.004.245
0,50274,3.053.972.558,2.122.734.472,0.718938975,52016,0.687507692,868.951
0,77225,3.621.373.458,2.770.098.428,0.644113015,80872,0.732483472,1110.44
0,45598,2.598.962.651,2.256.562.198,0.496118267,47266,0.741286253,813.276
0,38545,283.987.539,1.754.205.147,0.786409924,39765,0.760436395,770.59
0,39439,2.467.636.115,212.635.393,0.507423663,42795,0.646827284,793.005
0,74109,4.167.127.171,2.305.595.405,0.832994182,78032,0.706459362,1.095.055
0,41755,2.967.883.761,1.841.913.772,0.784115281,43362,0.691330839,804.559
0,61463,3.693.997.455,2.136.196.205,0.81583235,63117,0.786776754,966.493
0,43743,300.906.335,1.858.512.318,0.786462407,44836,0.670082721,802.261
0,73499,3.460.510.824,2.755.139.073,0.605079015,76355,0.73124602,1.050.012
0,40403,2.892.593.164,1.792.233.834,0.784922337,41209,0.722204347,761.949
0,62343,3.482.887.882,2.328.200.404,0.743740567,63897,0.705620699,979.447
0,46008,2.968.792.842,2.120.277.194,0.699953594,48762,0.69527897,860.58
0,43495,2.716.466.724,2.051.640.687,0.655424446,44535,0.754021912,785.843
0,50649,3.271.109.948,1.995.409.197,0.792393852,52462,0.766294481,875.267
0,61235,3.490.264.129,2.268.031,0.760091178,63504,0.718720657,974.079
0,78883,3.951.000.971,2.569.649.659,0.759609525,80973,0.678446719,1.092.709
0,58734,3.674.839.462,2.050.210.803,0.829904913,59845,0.757476883,945.191
0,68253,3.884.547.229,2.247.316.909,0.815662968,70347,0.746130132,1.042.257
0,62401,3.943.975.005,2.031.386.868,0.857153654,64722,0.740084919,1.004.349
0,73046,3.973.381.636,2.348.282.406,0.806669001,74242,0.690650883,1.037.399
0,54968,3.009.544.323,23.438.957,0.627246499,56851,0.75133953,893.644
0,84057,4.527.756.953,2.452.199.818,0.840641076,86710,0.622017819,1.179.024
0,90178,466.249.387,2.501.043.018,0.843952802,92321,0.752003469,1.180.478
0,67883,3.831.890.177,2.333.566.734,0.793181118,70360,0.697810444,1.030.869
0,43901,3.041.003.495,1.912.982.735,0.777354334,46443,0.648741706,884.495
0,33662,2.272.937.917,1.911.090.383,0.54134302,34787,0.792998657,699.415
0,77043,3.886.927.274,2.575.462.902,0.748976897,80094,0.72693048,1.112.212
0,64875,393.214.664,2.129.548.238,0.840653105,67701,0.77052354,1.014.789
0,42609,2.801.490.165,2.002.718.741,0.699251006,44944,0.673127962,840.167
0,79510,3.807.191.934,2.670.341.186,0.712773879,81779,0.73159735,1.075.307
0,58857,3.208.119.081,2.353.860.453,0.679452185,60597,0.690364202,927.048
0,67754,3.491.971.378,2.516.796.378,0.693207597,69536,0.655261122,1.032.358
0,54842,3.082.324.435,2.272.577.315,0.67557273,55879,0.73819523,887.109
0,78352,4.088.096.881,2.454.408.089,0.799715505,80474,0.684273038,1.099.512
0,72447,4.017.420.402,2.315.372.369,0.817214876,74481,0.709103722,1.055.302
0,58239,3.242.950.626,2.309.972.581,0.70186924,59977,0.721190282,940.22
0,93879,409.486.907,2.929.160.989,0.698792225,96072,0.767668921,1.174.166
0,68129,3.811.754.896,2.300.560.205,0.79733001,70141,0.65970447,1.050.867
0,74426,4.116.968.203,2.317.495.984,0.826515979,76449,0.679453706,1.071.612
0,60650,3.243.616.267,2.422.285.019,0.665065172,62580,0.721542781,941.486
0,136340,7.228.539.172,3.113.413.551,0.902489762,176818,0.529774048,2.098.263
0,65051,3.812.139.503,2.182.168.451,0.81995626,66476,0.644356396,1.002.035
0,72219,3.766.504.925,2.495.294.544,0.749065428,74373,0.777794531,1.050.221
0,81405,4.210.948.928,2.480.867.654,0.808025921,83634,0.713728344,1.148.651
0,70196,3.731.976.471,2.438.811.053,0.756934744,71937,0.690789927,1.024.256
0,69120,352.011.403,2.508.148.535,0.701652699,70274,0.703439853,978.434
0,56327,2.977.657.247,2.419.344.257,0.582962247,58178,0.727739018,915.496
0,54983,2.928.989.067,2.484.080.201,0.529833692,58095,0.725273711,921.613
0,105020,4.403.896.311,3.061.052.886,0.718934015,107423,0.714616222,1.228.366
0,36113,2.576.418.527,1.811.570.788,0.71105609,37442,0.694480769,737.637
0,87429,4.089.260.276,2.738.879.417,0.742565182,89063,0.703574648,1.120.019
0,57785,3.144.309.771,236.183.035,0.660138051,58867,0.732865767,903.769
0,69846,3.684.507.096,2.439.751.621,0.749358072,72585,0.676723637,1.040.716
0,81456,4.043.163.937,2.588.920.062,0.768107985,83499,0.725472034,1.103.153
0,61959,3.395.850.181,2.346.979.363,0.722728935,64424,0.712041464,970.754
0,61730,3.761.885.565,2.106.115.221,0.82858974,63756,0.632188028,989.499
0,62835,4.211.693.384,1.911.698.622,0.891051301,64406,0.786145031,1.018.553
0,52651,3.408.169.568,204.432.884,0.800126045,56217,0.683504044,915.939
0,67093,3.531.098.719,2.430.010.336,0.725545687,68383,0.76069161,972.971
0,45160,2.705.553.766,2.201.186.723,0.581451809,46805,0.686071949,833.117
0,58989,3.626.681.085,2.095.097.184,0.81625629,60916,0.732782609,950.717
0,44007,3.593.755.027,1.617.023.657,0.893051844,48490,0.644743975,901.17
0,65062,344.309.794,2.426.836.332,0.709365401,65825,0.769218037,948.889
0,38724,2.910.010.917,1.707.762.667,0.809690001,40133,0.780883243,769.691
0,63514,3.687.863.065,2.212.409.483,0.800062704,65057,0.663844642,977.085
0,46403,3.063.041.431,1.966.171.927,0.766786821,48631,0.637631572,843.96
0,55746,2.803.131.243,2.546.003.304,0.418381972,56989,0.730654294,875.659
0,38153,2.650.402.262,1.848.022.541,0.716817189,39564,0.682497943,754.022
0,66094,3.231.877.163,2.610.119.111,0.589707296,67032,0.738719809,944.713
0,57303,3.300.249.642,2.219.197.863,0.740157695,58973,0.716762355,919.044
0,61289,3.763.751.871,2.087.278.098,0.832134559,63997,0.63947956,998.47
0,55114,3.171.723.252,2.227.534.529,0.711870752,56849,0.714254241,909.604
0,45567,2.785.021.961,2.167.666.389,0.627855296,49075,0.714070801,854.724
0,72215,3.804.147.762,2.440.280.812,0.767140615,74175,0.720924428,1.048.486
0,65495,3.653.190.043,2.305.255.523,0.775762211,67299,0.697943308,989.581
0,34977,2.677.377.387,1.708.372.462,0.769972704,37747,0.669480333,754.366
0,76407,3.734.424.261,264.474.304,0.706005483,79086,0.731251436,1.074.702
0,66998,3.385.866.405,2.573.438.202,0.649860993,69844,0.757604541,1006.22
0,57310,351.396.481,2.098.812.282,0.80203462,59225,0.699832704,940.413
0,79106,4.045.731.673,2.520.663.638,0.782187815,81999,0.72851683,1100.85
0,56837,3.683.727.265,1.987.746.557,0.841920242,59040,0.634965144,973.599
0,53497,3.525.027.525,1.949.811.366,0.833092526,54875,0.691175711,921.762
0,58591,3.564.633.214,212.119.231,0.803676777,60664,0.784413741,970.932
0,60313,3.396.034.558,2.277.259.242,0.741851492,62130,0.726680161,946.487
0,72483,3.344.176.092,2.826.808.891,0.534302927,74945,0.706179792,1.052.159
0,52836,3.404.047.822,2.043.355.331,0.799795765,55143,0.817388614,928.274
0,68119,3.853.917.044,2.307.152.076,0.801009823,70719,0.6593012,1.026.686
0,83490,4.218.829.433,2.543.101.831,0.797893855,86319,0.70994898,1.168.247
0,74612,4.308.651.894,2.292.867.182,0.846647455,79297,0.665346888,1.140.399
0,44081,3.285.871.474,1.733.469.657,0.849522441,46287,0.638466441,867.003
0,39724,2.716.656.922,189.484.632,0.716592623,41587,0.724282537,781.97
0,89051,4.185.556.402,2.749.231.996,0.754031829,92636,0.738675293,1196.03
0,57612,3.524.413.648,2.100.642.098,0.80296515,58810,0.647718841,934.684
0,65740,3.488.811.561,2.459.761.755,0.709164675,69233,0.740815867,1.036.517
0,69997,3.627.413.898,2.470.913.226,0.732118179,71994,0.722542219,1.010.809
0,75540,4.220.984.896,2.376.386.774,0.82646137,78465,0.705085125,1114.88
